timestamp,true_x,true_y,computed_x,computed_y,filtered_x,filtered_y,hdop,d1,d2,d3
2026-06-01T16:40:24.702Z,1.580,1.820,1.5025,1.8691,1.5128,1.8510,1.277,2.6466,2.5668,2.3186
2026-06-01T16:40:24.802Z,1.580,1.820,1.5025,1.8691,1.5107,1.8555,1.277,2.6466,2.5668,2.3186
2026-06-01T16:40:24.902Z,1.580,1.820,1.5127,1.8443,1.5084,1.8574,1.274,2.6607,2.5482,2.2952
2026-06-01T16:40:25.002Z,1.580,1.820,1.5306,1.8626,1.5114,1.8616,1.284,2.6607,2.5950,2.3093
2026-06-01T16:40:25.102Z,1.580,1.820,1.5353,1.8488,1.5167,1.8588,1.289,2.6792,2.5950,2.3093
2026-06-01T16:40:25.202Z,1.580,1.820,1.5209,1.8424,1.5204,1.8534,1.285,2.6792,2.5716,2.3093
2026-06-01T16:40:25.302Z,1.580,1.820,1.5100,1.8480,1.5219,1.8492,1.287,2.6792,2.5716,2.3234
2026-06-01T16:40:25.402Z,1.580,1.820,1.5088,1.8516,1.5211,1.8507,1.286,2.6744,2.5716,2.3234
2026-06-01T16:40:25.501Z,1.580,1.820,1.5152,1.8537,1.5181,1.8489,1.290,2.6792,2.5857,2.3279
2026-06-01T16:40:25.602Z,1.580,1.820,1.5152,1.8537,1.5140,1.8499,1.290,2.6792,2.5857,2.3279
2026-06-01T16:40:25.702Z,1.580,1.820,1.5090,1.8599,1.5117,1.8534,1.281,2.6607,2.5716,2.3186
2026-06-01T16:40:25.802Z,1.580,1.820,1.5197,1.8682,1.5136,1.8574,1.286,2.6607,2.5950,2.3234
2026-06-01T16:40:25.902Z,1.580,1.820,1.5221,1.8613,1.5162,1.8594,1.289,2.6700,2.5950,2.3234
2026-06-01T16:40:26.002Z,1.580,1.820,1.5203,1.8567,1.5172,1.8600,1.289,2.6744,2.5902,2.3234
2026-06-01T16:40:26.102Z,1.580,1.820,1.5203,1.8567,1.5183,1.8606,1.289,2.6744,2.5902,2.3234
2026-06-01T16:40:26.202Z,1.580,1.820,1.5187,1.8406,1.5202,1.8567,1.287,2.6840,2.5716,2.3138
2026-06-01T16:40:26.302Z,1.580,1.820,1.5366,1.8452,1.5236,1.8521,1.290,2.6840,2.5950,2.3093
2026-06-01T16:40:26.401Z,1.580,1.820,1.5353,1.8488,1.5262,1.8496,1.289,2.6792,2.5950,2.3093
2026-06-01T16:40:26.502Z,1.580,1.820,1.5486,1.8588,1.5319,1.8500,1.292,2.6744,2.6184,2.3093
2026-06-01T16:40:26.602Z,1.580,1.820,1.5378,1.8644,1.5354,1.8515,1.294,2.6744,2.6184,2.3234
2026-06-01T16:40:26.702Z,1.580,1.820,1.4900,1.8391,1.5297,1.8513,1.281,2.6792,2.5386,2.3234
2026-06-01T16:40:26.802Z,1.580,1.820,1.4959,1.8305,1.5215,1.8483,1.280,2.6840,2.5341,2.3138
2026-06-01T16:40:26.901Z,1.580,1.820,1.4959,1.8305,1.5136,1.8447,1.280,2.6840,2.5341,2.3138
2026-06-01T16:40:27.002Z,1.580,1.820,1.5121,1.8498,1.5063,1.8429,1.282,2.6700,2.5668,2.3138
2026-06-01T16:40:27.101Z,1.580,1.820,1.4990,1.8511,1.4986,1.8402,1.282,2.6700,2.5575,2.3234
2026-06-01T16:40:27.202Z,1.580,1.820,1.5027,1.8406,1.5011,1.8405,1.286,2.6840,2.5575,2.3234
2026-06-01T16:40:27.302Z,1.580,1.820,1.5104,1.8562,1.5040,1.8457,1.285,2.6700,2.5761,2.3234
2026-06-01T16:40:27.402Z,1.580,1.820,1.5141,1.8543,1.5077,1.8504,1.285,2.6700,2.5761,2.3186
2026-06-01T16:40:27.502Z,1.580,1.820,1.5028,1.8492,1.5058,1.8503,1.281,2.6700,2.5575,2.3186
2026-06-01T16:40:27.601Z,1.580,1.820,1.5261,1.8706,1.5112,1.8542,1.291,2.6652,2.6091,2.3279
2026-06-01T16:40:27.702Z,1.580,1.820,1.5261,1.8706,1.5159,1.8602,1.291,2.6652,2.6091,2.3279
2026-06-01T16:40:27.802Z,1.580,1.820,1.5165,1.8501,1.5171,1.8589,1.291,2.6840,2.5857,2.3279
2026-06-01T16:40:27.902Z,1.580,1.820,1.5274,1.8444,1.5198,1.8570,1.289,2.6840,2.5857,2.3138
2026-06-01T16:40:28.002Z,1.580,1.820,1.5232,1.8467,1.5238,1.8565,1.287,2.6792,2.5809,2.3138
2026-06-01T16:40:28.102Z,1.580,1.820,1.5220,1.8673,1.5230,1.8558,1.278,2.6466,2.5809,2.3045
2026-06-01T16:40:28.202Z,1.580,1.820,1.5220,1.8673,1.5222,1.8552,1.278,2.6466,2.5809,2.3045
2026-06-01T16:40:28.302Z,1.580,1.820,1.5151,1.8511,1.5219,1.8554,1.283,2.6700,2.5716,2.3138
2026-06-01T16:40:28.402Z,1.580,1.820,1.5213,1.8505,1.5207,1.8566,1.283,2.6700,2.5761,2.3093
2026-06-01T16:40:28.502Z,1.580,1.820,1.5225,1.8472,1.5206,1.8567,1.285,2.6744,2.5761,2.3093
2026-06-01T16:40:28.602Z,1.580,1.820,1.5308,1.8426,1.5223,1.8518,1.289,2.6840,2.5857,2.3093
2026-06-01T16:40:28.702Z,1.580,1.820,1.5345,1.8407,1.5248,1.8464,1.288,2.6840,2.5857,2.3045
2026-06-01T16:40:28.802Z,1.580,1.820,1.5150,1.8683,1.5248,1.8499,1.275,2.6418,2.5716,2.3045
2026-06-01T16:40:28.902Z,1.580,1.820,1.4926,1.8688,1.5191,1.8535,1.273,2.6418,2.5527,2.3186
2026-06-01T16:40:29.002Z,1.580,1.820,1.4926,1.8688,1.5131,1.8579,1.273,2.6418,2.5527,2.3186
2026-06-01T16:40:29.102Z,1.580,1.820,1.5151,1.8484,1.5100,1.8590,1.279,2.6652,2.5620,2.3045
2026-06-01T16:40:29.202Z,1.580,1.820,1.4906,1.8585,1.5012,1.8625,1.282,2.6652,2.5575,2.3327
2026-06-01T16:40:29.302Z,1.580,1.820,1.4955,1.8444,1.4973,1.8578,1.287,2.6840,2.5575,2.3327
2026-06-01T16:40:29.402Z,1.580,1.820,1.5131,1.8440,1.5014,1.8528,1.277,2.6652,2.5527,2.2997
2026-06-01T16:40:29.502Z,1.580,1.820,1.5131,1.8440,1.5055,1.8478,1.277,2.6652,2.5527,2.2997
2026-06-01T16:40:29.602Z,1.580,1.820,1.5259,1.8369,1.5076,1.8455,1.286,2.6840,2.5716,2.3045
2026-06-01T16:40:29.702Z,1.580,1.820,1.5135,1.8488,1.5122,1.8436,1.290,2.6840,2.5809,2.3279
2026-06-01T16:40:29.802Z,1.580,1.820,1.5027,1.8802,1.5137,1.8508,1.279,2.6418,2.5809,2.3279
2026-06-01T16:40:29.902Z,1.580,1.820,1.5008,1.8448,1.5112,1.8509,1.279,2.6700,2.5482,2.3138
2026-06-01T16:40:30.001Z,1.580,1.820,1.5080,1.8411,1.5102,1.8503,1.278,2.6700,2.5482,2.3045
2026-06-01T16:40:30.102Z,1.580,1.820,1.5044,1.8516,1.5059,1.8533,1.274,2.6559,2.5482,2.3045
2026-06-01T16:40:30.202Z,1.580,1.820,1.5021,1.8720,1.5036,1.8579,1.281,2.6511,2.5761,2.3279
2026-06-01T16:40:30.302Z,1.580,1.820,1.5021,1.8720,1.5035,1.8563,1.281,2.6511,2.5761,2.3279
2026-06-01T16:40:30.402Z,1.580,1.820,1.5150,1.8425,1.5063,1.8558,1.288,2.6840,2.5716,2.3186
2026-06-01T16:40:30.502Z,1.580,1.820,1.5215,1.8418,1.5090,1.8560,1.288,2.6840,2.5761,2.3138
2026-06-01T16:40:30.602Z,1.580,1.820,1.5202,1.8454,1.5122,1.8547,1.286,2.6792,2.5761,2.3138
2026-06-01T16:40:30.702Z,1.580,1.820,1.5142,1.8628,1.5146,1.8529,1.280,2.6559,2.5761,2.3138
2026-06-01T16:40:30.802Z,1.580,1.820,1.5214,1.8591,1.5185,1.8503,1.279,2.6559,2.5761,2.3045
